price,carat,depth,table,x,y,z,cut_numeric,color_numeric,clarity_numeric
18369,4.64,61.1,35,6.14,54.27,28.98,3,0,3
17879,4.62,63.3,39,6.11,54.24,28.86,2,4,5
14862,3.92,61.9,34,4.16,52.36,27.74,3,6,1
14097,4.04,59.9,36,4.35,52.54,27.98,3,4,2
17762,4.6,59.2,37,5.91,54.1,28.95,3,3,3
7595,3.31,62.4,39,3.06,51.26,27.02,4,1,2
14818,4.26,62.8,38,5,53.12,28.18,2,5,5
14211,4.11,62.2,35,4.6,52.82,28,3,6,2
695,2.93,62.4,35,2.61,50.75,26.72,2,5,1
13001,3.81,62.2,36,3.95,52.19,27.6,3,2,2
17455,4.65,60.3,38,6.14,54.27,29.02,2,5,7
8411,3.9,61.9,38,4.12,52.24,27.69,4,4,6
15438,4.29,61.5,39,5.03,53.13,28.27,4,5,3
17922,4.7,60.7,39,6.32,54.45,29.11,4,4,7
18318,4.65,62.7,36,6.2,54.32,28.94,3,1,3
6024,3.43,62.4,35,3.33,51.46,27.17,2,6,2
16344,4.24,62.4,39,4.85,53.05,28.14,4,2,3
14589,4.11,62.9,37,4.62,52.84,27.97,3,2,4
17912,4.71,62.3,39,6.44,54.63,29.13,4,6,3
17627,4.41,62,38,5.31,53.55,28.46,3,6,1
17899,4.7,61,39,6.37,54.51,29.13,4,3,7
2741,3.47,63.3,37,3.4,51.6,27.17,2,4,4
17878,4.61,62.9,36,6.01,54.22,28.84,3,1,4
13415,3.81,62.8,38,4.04,52.16,27.58,2,1,2
15782,4.3,61.7,40,5.01,53.13,28.25,4,4,4
18323,4.63,62.7,37,6.17,54.29,28.92,2,1,1
17011,4.48,61.8,39,5.54,53.68,28.58,4,4,4
15886,4.25,59.6,38,4.73,52.99,28.25,3,3,4
15161,4.11,61.3,35,4.57,52.67,28,3,5,1
14106,3.97,60.2,37,4.14,52.35,27.84,3,4,1
17065,4.43,61.5,40,5.35,53.56,28.5,4,5,2
17864,4.68,60.6,38,6.23,54.4,29.07,4,2,7
7084,3.5,64.9,40,3.49,51.76,27.13,0,3,4
16426,4.3,61.6,40.3,5.03,53.05,28.26,4,1,4
16171,4.21,61.5,39,4.81,52.92,28.14,2,4,1
17828,4.67,61.8,38,6.28,54.46,29.05,4,2,6
17981,4.61,61,37,6.02,54.11,28.9,3,4,3
12288,4.01,61.5,36,4.37,52.49,27.87,4,2,6
7003,3.48,58.5,36,3.12,51.35,27.36,3,4,2
18198,4.59,61.4,39,5.93,54.04,28.83,4,2,1
16450,4.31,61.5,37,5.09,53.2,28.31,2,4,2
17797,4.71,60.1,35,6.44,54.58,29.21,2,5,7
10408,3.95,61.2,38,4.22,52.34,27.8,2,3,7
18300,4.69,61.5,40,6.33,54.46,29.08,4,2,3
17849,4.67,61.3,39,6.22,54.35,29.02,4,3,7
2529,3.35,61.4,37,3.11,51.22,27.1,2,4,3
17997,4.7,61.1,39,6.39,54.48,29.12,2,6,6
11269,3.48,62.9,36,3.4,51.59,27.19,3,0,3
16026,4.21,61,38,4.71,52.89,28.13,3,4,1
18021,4.7,62.1,40,6.38,54.57,29.1,4,3,4
9227,3.99,62.7,37,4.38,52.5,27.8,2,3,5
16716,4.28,62.2,38,4.94,53.13,28.2,3,2,2
11216,4.01,61,36,4.33,52.42,27.87,2,5,3
11544,3.8,62,37,3.98,51.99,27.56,2,2,4
18157,4.68,62.3,39,6.31,54.44,29.03,4,4,3
15556,4.1,60.7,38,4.51,52.64,28.01,4,0,4
16471,4.25,62,39,4.93,53.06,28.19,2,1,2
18229,4.68,60.2,38,6.24,54.43,29.1,4,3,1
18215,4.77,60.4,39,6.69,54.83,29.35,2,4,6
18125,4.7,63.3,40,6.38,54.57,29.05,2,5,2
18197,4.67,62.7,36,6.32,54.45,29.02,3,6,2
16521,4.49,61.4,39,5.51,53.7,28.6,4,6,5
16095,4.12,64.3,30,4.74,52.95,27.96,1,5,1
18402,4.69,63.5,39,6.39,54.53,29.03,1,4,1
18198,4.73,61.4,39,6.5,54.7,29.21,4,5,4
16555,4.31,60.1,30,5.04,53.25,28.39,1,3,1
16897,4.53,62,40,5.75,53.86,28.69,4,4,6
17867,4.67,62.2,39,6.27,54.46,29.03,4,4,4
18389,4.68,62.3,37,6.34,54.47,29.05,3,4,1
9916,3.51,61.8,38,3.44,51.56,27.27,4,1,2
18202,4.68,61.6,38,6.32,54.39,29.05,2,3,4
11006,3.6,62.7,39,3.53,51.75,27.3,3,4,1
14849,3.99,59.6,36,4.23,52.36,27.91,2,4,1
15659,4.28,61,39,4.91,53.02,28.23,4,2,3
14237,3.84,60,31,3.83,52.07,27.68,1,1,2
16233,4.3,62.4,36,5.1,53.2,28.26,2,4,2
17528,4.6,62.3,40,6,54.11,28.83,4,4,6
16173,4.29,61.2,38,4.99,53.11,28.27,4,1,3
1868,3.31,60.6,36,3,51.27,27.14,2,3,4
12009,3.81,62.5,38,3.93,52.17,27.57,4,2,4
18402,4.76,61.9,40,6.67,54.8,29.27,4,1,6
16010,4.1,59.8,37,4.44,52.61,28.03,3,3,1
16908,4.25,60.9,36,4.83,53.04,28.22,3,2,2
14203,4.01,63.3,39,4.39,52.52,27.77,1,6,1
13912,3.88,61.6,40,4.06,52.18,27.67,4,2,1
13581,4.11,60.7,38,4.58,52.67,28.04,2,4,4
17388,4.39,58.2,35,5.04,53.39,28.54,0,5,1
17770,4.61,62.8,36,6.11,54.23,28.88,2,5,4
18094,4.65,62.1,39,6.15,54.35,28.96,4,1,4
16975,4.31,58.6,35,4.85,53.12,28.38,3,6,1
6052,2.9,60.8,34,2.53,50.54,26.76,2,0,1
17169,4.48,62.2,39,5.52,53.74,28.57,3,5,2
11291,4.01,63.2,40,4.4,52.61,27.81,2,5,4
11676,3.7,63.4,38.5,3.87,51.93,27.4,1,3,2
18071,4.68,60.9,38,6.31,54.4,29.08,2,3,5
14495,3.98,57.6,37,4.07,52.32,27.99,0,1,4
12113,3.8,61.5,37,3.92,52.12,27.62,3,2,3
14063,4.11,62.8,37,4.65,52.77,27.96,2,5,2
18265,4.7,60.8,35,6.32,54.53,29.13,3,1,3
6098,3.9,61.3,41,4.06,52.18,27.69,4,5,6
15892,4.31,60.8,38,5.02,53.14,28.31,2,3,5
8385,3.3,61.1,40,2.96,51.17,27.06,4,1,1
16215,4.2,64.1,36,4.85,53.05,28.04,1,5,0
14920,3.98,60.2,40,4.21,52.31,27.85,2,4,1
16370,4.31,62.1,39,5.09,53.22,28.28,4,5,1
18279,4.7,59.7,37,6.33,54.47,29.16,3,2,4
13559,3.94,61.9,39,4.19,52.29,27.73,4,4,2
3923,2.97,62.1,36,2.6,50.84,26.77,3,3,1
5423,3,60.5,35,2.61,50.81,26.89,3,0,3
12277,3.58,62.1,37,3.51,51.74,27.33,4,0,2
17816,4.6,60.4,39,5.94,54.07,28.89,4,3,5
17543,4.49,60.7,36,5.52,53.71,28.64,3,3,2
18225,4.73,62,38,6.57,54.7,29.21,4,5,4
12044,3.93,62,40,4.12,52.33,27.71,4,3,4
16815,4.44,59.1,38,5.31,53.4,28.57,2,5,4
17835,4.62,62.1,40,6.04,54.16,28.87,4,4,5
14372,4.09,62.4,35,4.5,52.74,27.93,3,2,3
6278,1.79,62.6,40,1.25,49.48,25.88,4,1,0
1472,3.34,61.8,38,3.12,51.32,27.1,4,4,3
6400,3,60.8,36,2.66,50.9,26.91,3,2,1
16237,4.23,62.4,36,4.88,52.99,28.13,2,4,1
6201,3.31,59.8,36,3.04,51.11,27.17,2,1,4
18157,4.68,62.1,41,6.32,54.43,29.04,4,3,4
7674,3.42,62.3,40,3.26,51.38,27.13,4,5,1
17198,4.49,61.5,37,5.56,53.66,28.6,2,5,3
17937,4.71,62.1,40,6.43,54.55,29.11,4,4,7
18056,4.7,60.7,37,6.38,54.5,29.14,2,4,6
18432,4.78,62.2,40,6.81,54.95,29.35,2,3,4
17254,4.5,62.9,40,5.66,53.78,28.59,2,4,3
17869,4.6,62.2,37,6,54.12,28.84,2,5,4
13946,3.86,62.4,39,4.04,52.16,27.61,4,3,1
15644,4.29,62.1,38,5.05,53.15,28.25,4,6,3
8179,3.51,66.2,42,3.62,51.82,27.1,0,3,3
17413,4.51,63,39,5.72,53.85,28.63,2,2,4
18165,4.71,61.8,39,6.44,54.56,29.13,4,5,3
16511,4.23,64.6,42,4.91,53.12,28.05,0,4,1
16712,4.5,62.6,38,5.6,53.82,28.6,4,3,6
15577,4.11,64.1,32,4.72,52.91,27.95,1,3,1
17438,4.41,62.8,39,5.33,53.45,28.39,2,5,1
18258,4.7,62.2,41,6.38,54.51,29.08,4,6,2
16155,4.3,61.5,40,4.96,53.15,28.26,4,4,1
14229,3.99,63,37,4.38,52.5,27.78,2,4,2
16621,4.21,61.6,35,4.8,53.02,28.16,3,0,4
17531,4.49,61.7,40,5.57,53.7,28.6,4,6,1
17277,4.5,61.3,40,5.57,53.79,28.65,4,5,2
18047,4.71,62.8,37,6.46,54.64,29.12,3,3,4
15329,4.21,63,39,4.83,53.06,28.1,3,5,3
14759,4.11,61.2,38,4.46,52.66,27.97,4,2,4
132,3.51,60.7,36,3.43,51.52,27.34,2,3,3
17247,4.49,61.5,39,5.56,53.7,28.61,4,5,3
10889,4,60.9,41,4.24,52.37,27.83,4,3,5
7447,3.77,62.4,39,3.88,52.01,27.51,4,3,7
17708,4.31,59.2,34,4.98,53.2,28.41,3,3,0
18346,4.69,59.8,38,6.34,54.44,29.15,4,6,1
7133,3.51,62,38,3.49,51.57,27.28,2,5,2
15243,4.11,62.3,37,4.62,52.73,27.97,2,1,2
17981,4.69,61.5,38,6.34,54.49,29.09,4,5,5
17932,4.55,63.7,37,5.9,54,28.7,1,5,2
4462,3.51,63.1,33,3.49,51.67,27.23,2,3,6
17208,4.39,61.3,36.2,5.26,53.38,28.43,2,1,5
13103,4.01,62.8,32,4.46,52.57,27.84,2,5,3
12407,3.81,62.5,37,3.97,52.17,27.57,3,2,3
17771,4.7,64.2,35,6.46,54.68,29.07,1,5,7
17210,4.44,61.7,37,5.41,53.6,28.52,3,2,4
16250,4.3,59.3,40,4.91,53,28.32,2,5,2
16577,4.3,62.9,37,5.12,53.24,28.25,2,2,2
16336,4.21,62.7,37,4.83,52.95,28.08,2,0,4
15601,4.3,61.4,38,5.01,53.13,28.27,4,6,3
17767,4.58,60.1,38,5.86,53.99,28.86,4,3,5
18028,4.68,61.8,40,6.3,54.42,29.04,2,3,6
11284,3.99,62.8,37,4.34,52.46,27.77,2,4,4
17576,4.44,61.6,37,5.37,53.56,28.5,3,2,2
5594,2.99,61.7,38,2.62,50.85,26.81,4,1,1
13532,3.89,61.9,36,4.08,52.38,27.72,3,2,2
16976,4.47,62.2,40,5.5,53.69,28.55,4,5,3
18353,4.74,60.3,39,6.53,54.65,29.25,4,4,3
17810,4.71,60.6,34,6.39,54.57,29.17,3,3,6
12146,3.61,62.4,36,3.62,51.73,27.34,2,1,1
5990,3.31,63.3,37,3.26,51.34,27.04,2,2,3
17733,4.57,59.7,36,5.8,53.89,28.83,2,5,4
17694,4.58,62,40,5.88,54.09,28.8,4,6,3
513,2.98,61.5,36,2.58,50.66,26.76,3,5,1
17691,4.43,62.2,41,5.39,53.51,28.46,4,1,2
14311,4.1,62.5,34,4.64,52.71,27.96,2,5,2
16676,4.48,60,34,5.44,53.64,28.63,3,6,4
18029,4.63,61.5,38,6.08,54.19,28.92,4,3,4
16339,4.31,61.9,40,5.08,53.18,28.28,4,2,4
1275,3.44,60.5,38,3.21,51.33,27.23,4,5,3
18000,4.6,60.5,39,5.91,54.05,28.87,2,3,4
10114,2.85,62.2,39,2.43,50.64,26.65,4,2,0
4341,3.5,63.3,39,3.44,51.64,27.19,2,5,3
17926,4.68,58.7,40,6.18,54.3,29.11,2,4,7
18300,4.7,61.8,36,6.41,54.59,29.13,3,0,4
15891,4.31,61,38,4.94,53.19,28.29,3,4,5
12378,3.9,60.4,37,3.98,52.18,27.73,3,3,3
13955,4,59.3,33,4.17,52.35,27.91,2,2,2
18012,4.64,61.2,38,6.16,54.26,28.98,4,5,3
18007,4.7,61.9,39,6.37,54.58,29.11,3,5,4
3613,3.35,61.5,39,3.14,51.24,27.11,4,2,4
18213,4.63,61.7,39,6.1,54.23,28.93,4,1,2
18199,4.65,63.1,38,6.19,54.39,28.94,2,1,2
7108,2.99,60.8,39,2.53,50.76,26.83,4,2,1
13125,4,62.6,39,4.37,52.49,27.8,4,3,2
12921,3.77,62,39,3.84,52.03,27.53,4,2,1
13030,3.8,62.8,36,4.02,52.22,27.59,3,2,2
5317,3.51,61.3,37,3.38,51.59,27.3,3,4,3
15732,4.29,60.8,38,4.95,53.08,28.27,4,5,3
18016,4.57,61.8,40,5.85,53.98,28.77,4,1,4
18047,4.71,62.8,38,6.48,54.66,29.13,4,3,4
14539,3.99,62.5,41,4.3,52.5,27.79,3,2,1
16331,4.31,61,39,5,53.14,28.29,4,2,4
7312,3.97,60.9,38,4.2,52.3,27.8,4,6,5
12201,3.99,62.4,37,4.37,52.48,27.81,2,3,4
2423,2.85,59.7,35,2.36,50.6,26.82,3,2,1
17969,4.68,61.4,41,6.26,54.46,29.06,4,3,4
18203,4.66,61.3,39,6.22,54.36,29.02,2,1,5
18016,4.61,62,39,6,54.13,28.85,4,1,5
17813,4.61,62.2,33,6.06,54.19,28.88,2,6,5
18009,4.69,61.6,41,6.33,54.41,29.06,4,2,7
17757,4.63,62.2,41,6.05,54.25,28.9,4,6,2
17826,4.55,62,41,5.77,53.91,28.71,4,1,4
17942,4.55,61.4,39,5.77,53.9,28.74,4,4,1
2652,3.51,61.3,39,3.33,51.53,27.27,4,3,4
11662,3.46,58.5,38,3.08,51.33,27.34,3,5,1
11380,3.9,61.4,39,4.09,52.2,27.7,4,3,3
16714,4.27,62.8,38,4.97,53.17,28.19,3,3,1
16441,4.24,61.7,39,4.85,52.99,28.16,4,1,2
11131,4.01,64.1,38,4.42,52.61,27.76,1,5,5
12411,3.73,61.5,38,3.81,51.9,27.52,4,3,1
301,2.63,60.9,36,2.12,50.31,26.56,3,2,4
11106,4.01,63.6,39,4.44,52.55,27.78,2,6,3
16940,4.42,62.3,40,5.31,53.51,28.43,3,5,3
17228,4.39,61.7,36,5.23,53.42,28.41,3,4,2
18121,4.69,62.1,40,6.38,54.5,29.08,4,5,3
3094,3,64.8,40,2.83,51.03,26.68,4,1,3
7884,3.5,62.4,35,3.4,51.63,27.24,3,2,4
18219,4.6,59,37,5.87,54.01,28.92,3,4,1
14497,4,63.2,40,4.42,52.5,27.78,1,3,2
13895,4.01,65.5,41,4.44,52.68,27.7,0,3,5
8216,3.98,61.7,38,4.29,52.42,27.81,4,6,4
18099,4.68,61.7,40,6.28,54.42,29.04,4,6,3
17719,4.61,62.9,40,5.98,54.19,28.82,4,3,4
16620,4.29,65.9,38,5.14,53.36,28.13,0,2,1
13601,3.99,62.2,39,4.35,52.47,27.81,2,4,2
17904,4.58,62.7,40,5.87,54.07,28.76,3,5,1
17588,4.59,62,39,5.9,54.09,28.81,4,3,6
9713,3.84,61.7,40,3.97,52.16,27.63,4,3,5
18265,4.7,63.6,38,6.43,54.62,29.07,1,2,2
14203,4.01,63.5,39,4.43,52.52,27.77,1,5,1
11187,3.67,62.4,37,3.76,51.88,27.43,2,2,2
17133,4.51,60.3,33,5.64,53.79,28.72,1,5,4
17136,4.5,60.4,40,5.26,53.72,28.64,4,6,2
18404,4.77,63.5,42,6.78,54.92,29.28,2,5,3
13674,3.92,61.4,38,4.08,52.3,27.73,4,2,2
1655,2.59,61.3,36,2.13,50.32,26.53,3,0,3
16252,4.07,61.5,40,4.4,52.53,27.89,4,4,0
16251,4.3,62.9,38,5.02,53.23,28.22,3,2,4
16316,4.31,60.6,35,5.07,53.12,28.33,2,3,3
15331,4.29,62.2,40.6,5.01,53.14,28.23,4,3,6
14872,4.29,61.3,35,5,53.19,28.29,3,5,7
14495,4.11,62.3,36,4.64,52.73,27.98,2,2,3
6673,3.88,61.7,38,4.09,52.22,27.69,4,6,5
14363,4.11,63.6,37,4.62,52.81,27.92,1,3,4
17664,4.58,59.5,36,5.79,53.93,28.85,3,6,5
2625,2.59,58.5,36,1.89,50.08,26.63,3,0,1
18247,4.65,60.2,37,6.14,54.27,29.02,3,4,2
18166,4.75,61.4,39,6.6,54.73,29.25,2,4,5
17415,4.43,61.7,40.9,5.37,53.5,28.48,2,1,3
17792,4.59,61.8,36,5.93,54.07,28.82,3,4,4
17375,4.46,59.6,36,5.42,53.54,28.62,3,3,3
12936,4.01,61,36,4.33,52.53,27.9,3,3,3
18181,4.73,62.9,38,6.61,54.73,29.19,2,4,6
17071,4.5,60.9,38,5.57,53.7,28.64,4,6,4
17676,4.51,64,39,5.71,54,28.62,1,5,2
14414,4.11,62.4,40,4.65,52.74,27.98,1,2,4
14498,4.08,60.5,38,4.42,52.53,27.96,2,5,1
13343,4.11,61.8,32,4.6,52.71,27.99,1,4,5
11908,3.4,63.4,40,3.27,51.55,27.1,2,3,1
16765,4.29,61.9,38,5,53.11,28.23,4,4,1
17969,4.68,60.1,34,6.26,54.46,29.12,3,3,4
15562,4.25,60.4,37,4.83,52.93,28.21,2,5,2
18077,4.64,61.3,37,6.14,54.27,28.97,3,2,5
10685,4.01,63,41,4.37,52.47,27.77,2,3,5
16807,4.45,61.7,41,5.4,53.6,28.52,4,4,4
12824,4,63.1,36,4.37,52.5,27.77,1,3,3
17772,4.58,61.9,42,5.88,54.01,28.78,2,5,4
18165,4.71,62,39,6.43,54.56,29.12,4,5,3
12128,3.79,63,38,3.9,52.16,27.52,3,3,2
6723,3.73,60.8,35,3.71,51.92,27.54,3,5,4
17747,4.6,60.4,39,5.91,54.1,28.89,4,3,5
18225,4.73,61.5,39,6.52,54.66,29.2,4,5,3
15001,4.1,62.5,39,4.53,52.75,27.94,3,4,1
18163,4.7,61.1,39,6.35,54.49,29.11,4,5,2
9112,4,62.4,37,4.32,52.54,27.81,3,5,5
18334,4.7,62,38,6.41,54.52,29.1,4,2,3
14653,4.21,61,38,4.78,52.9,28.15,4,6,3
17640,4.62,62.1,41,6.07,54.2,28.89,4,5,6
16368,4.2,62.1,39,4.8,52.93,28.1,4,0,3
14803,4.04,58.9,37,4.23,52.43,27.98,3,4,1
15977,4.31,59.1,34,4.98,53.06,28.37,1,4,3
15525,4.23,58.5,39,4.66,52.78,28.23,2,6,3
17672,4.6,61.8,38,5.99,54.1,28.85,4,6,4
17233,4.44,62.2,40,5.38,53.59,28.48,3,5,2
17551,4.51,62.2,37,5.66,53.78,28.63,3,6,2
12831,4.08,61.9,39,4.5,52.63,27.93,4,5,2
18034,4.71,60.2,38,6.37,54.5,29.16,4,5,5
13046,4,61.7,39,4.33,52.45,27.83,2,5,3
17456,4.41,63.7,34,5.5,53.69,28.47,1,4,2
18148,4.71,62.2,38,6.42,54.64,29.13,4,3,3
14746,4.01,60.5,34,4.36,52.59,27.96,3,5,1
15883,4.26,56,28,4.56,52.82,28.37,0,5,3
16874,4.45,62,41,5.46,53.58,28.51,4,3,5
974,3,62.2,38,2.65,50.86,26.78,4,5,1
14624,3.98,60.1,36,4.21,52.44,27.9,3,1,4
13083,3.76,61.6,41,3.79,52.05,27.55,3,2,1
17711,4.63,60.3,37,6.02,54.23,28.97,3,5,3
16369,4.3,63.5,38,5.13,53.26,28.23,2,3,3
18162,4.71,59.4,35,6.4,54.52,29.21,2,6,4
15774,4.26,61.4,40,4.94,53.04,28.22,4,5,2
15368,3.99,62.3,39,4.32,52.53,27.82,4,5,1
15739,3.99,64.5,39,4.46,52.65,27.76,0,1,1
8685,3.77,60.9,41,3.76,51.95,27.56,4,4,4
17560,4.61,60.7,39,5.97,54.11,28.9,4,4,6
12191,3.97,61.1,39,4.16,52.35,27.79,4,3,4
1949,2.97,62.5,37,2.65,50.68,26.7,2,1,3
14309,4.01,58.4,35,4.38,52.6,28.1,3,2,3
15208,4.11,63.8,42,4.64,52.74,27.89,2,3,2
7867,3.51,62.4,35,3.45,51.58,27.24,3,1,6
13965,4.22,61.5,40,4.76,52.95,28.13,4,4,6
15665,4.24,62.3,39,4.9,53.03,28.15,4,6,2
13687,3.8,62.2,36,3.95,52.06,27.56,2,0,3
592,2.97,60.2,37,2.5,50.73,26.86,3,4,1
18044,4.71,62.2,40.6,6.44,54.58,29.12,4,5,5
18137,4.67,62.6,37,6.28,54.41,29,3,4,3
18125,4.62,60.8,39,6.02,54.15,28.92,4,1,3
11714,3.9,61.7,39,4.12,52.24,27.7,4,3,3
11414,3.26,61.5,40,2.96,51.15,27.02,4,2,0
16138,4.27,62.6,30,5.08,53.21,28.25,1,4,1
18374,4.69,63.2,39,6.42,54.52,29.05,1,1,3
18214,4.71,61.2,40,6.39,54.53,29.13,4,4,2
18148,4.7,60.9,39,6.37,54.52,29.14,2,4,4
2265,2.8,62,38,2.38,50.59,26.62,4,6,1
17905,4.69,61.9,40,6.36,54.46,29.07,4,3,7
14250,3.94,62.4,38,4.16,52.37,27.71,3,4,1
4973,2.99,62.6,36,2.71,50.93,26.79,3,2,1
10968,3.71,61.5,37,3.76,51.94,27.51,3,2,4
13542,3.94,61,39,4.14,52.22,27.75,4,2,2
18348,4.71,61.9,38,6.43,54.55,29.12,4,4,2
17979,4.71,60.2,38,6.36,54.54,29.17,4,5,3
14728,3.98,57.7,32,4.06,52.26,27.96,1,4,1
17573,4.58,61.6,35,5.88,54.08,28.82,3,4,5
262,3,57.8,35,2.45,50.55,26.99,1,2,3
15077,4.1,62.6,37,4.6,52.81,27.97,3,4,1
6281,3.39,61.5,34,3.21,51.42,27.18,4,2,3
13602,3.81,63.5,38,4.07,52.19,27.55,2,2,1
7157,3.5,60.7,37,3.33,51.52,27.31,3,4,2
6311,3.43,61.4,34,3.26,51.45,27.22,3,4,2
16066,4.31,60.5,36,5.03,53.14,28.33,2,5,3
3639,2.79,62.9,36,2.5,50.7,26.63,3,1,1
18218,4.71,61.3,39,6.41,54.55,29.14,4,2,5
17612,4.63,61.8,39,6.07,54.28,28.93,4,5,6
17888,4.6,62.5,40,6,54.13,28.83,4,5,3
7693,3.71,62,37,3.8,52,27.51,3,4,4
13633,3.8,62.1,35,3.97,52.08,27.58,2,2,1
17194,4.51,63.2,39,5.68,53.87,28.61,2,5,3
11754,2.76,64.9,37,2.59,50.78,26.52,0,3,0
15524,3.96,59.6,38,4.16,52.37,27.89,4,3,1
13662,3.73,62.5,33,3.85,52.06,27.5,3,2,1
11751,3.39,61.6,35,3.22,51.26,27.13,2,0,1
13201,4,63.3,38,4.41,52.53,27.78,2,6,2
4416,3.89,61.5,39,4.04,52.14,27.67,4,5,6
14141,3.97,59.7,35,4.19,52.32,27.88,2,2,2
14138,4.11,63.6,40,4.59,52.79,27.9,2,2,4
15652,4.22,60.3,39,4.75,52.85,28.17,4,5,2
18195,4.67,60.7,39,6.16,54.38,29.04,4,2,2
18065,4.69,62.2,39,6.36,54.5,29.07,4,6,3
18065,4.55,61.5,41,5.76,53.89,28.73,4,4,1
18232,4.7,61.8,42,6.38,54.52,29.1,4,4,3
16020,4.27,63.5,39,5,53.11,28.14,2,5,2
16866,4.48,62.5,36,5.59,53.72,28.57,3,2,7
17199,4.51,59.8,37,5.59,53.71,28.71,3,3,4
17735,4.61,60.8,36,6.02,54.14,28.92,3,4,5
17554,4.6,61.1,39,5.91,54.04,28.84,4,2,4
13936,4,64.9,39,4.47,52.69,27.75,0,3,3
9863,4.01,57.8,34,4.19,52.44,28.04,1,5,5
4592,3.61,62,39,3.56,51.77,27.36,4,3,5
4567,3.51,62.1,35,3.47,51.59,27.27,2,5,3
17185,4.5,63.5,38,5.65,53.85,28.58,2,5,3
18361,4.78,62.8,33,6.84,54.97,29.34,1,5,6
16857,4.31,58.4,34,4.88,53.11,28.4,3,4,1
18080,4.68,62,37,6.29,54.48,29.05,3,3,3
15965,4.3,61,35,4.98,53.21,28.31,3,5,3
18068,4.63,62,40.2,6.1,54.23,28.91,2,3,2
15427,4.28,62.1,39,4.96,53.09,28.21,4,3,5
17875,4.58,61.7,37,5.9,54.08,28.82,3,4,2
13449,3.89,61.4,32,4.04,52.22,27.69,2,4,2
16453,4.22,62.8,38,4.83,53.02,28.1,3,2,1
13272,3.92,63,41,4.13,52.36,27.66,2,2,3
7551,3.44,59.8,35,3.11,51.34,27.26,3,2,4
16543,4.48,62.3,40,5.56,53.68,28.57,2,5,5
12608,3.5,58.1,31,3.17,51.37,27.41,1,0,1
13817,4,60.6,38,4.22,52.41,27.86,3,3,2
18105,4.65,61.3,39,6.15,54.29,28.98,4,5,3
12891,3.86,61.7,37,4.05,52.14,27.65,2,6,2
13363,4.01,55.8,35,4.08,52.29,28.1,0,2,4
16216,4.29,62,38,4.97,53.18,28.24,4,4,3
18113,4.71,62,36,6.52,54.63,29.17,2,6,3
18028,4.67,61.1,35,6.28,54.39,29.06,2,4,4
17411,4.48,61.9,40,5.5,53.71,28.57,4,6,1
14623,4.01,59.8,38,4.24,52.46,27.93,4,1,2
2846,3,63.6,36,2.74,50.95,26.73,1,3,1
16909,4.47,61.7,38,5.51,53.64,28.57,4,3,5
16801,4.39,59,36,5.15,53.24,28.48,2,6,3
12383,3.76,63.9,37,3.98,52.19,27.49,1,4,3
13493,3.74,61,34,3.79,51.89,27.54,2,4,1
12943,4.01,62.2,39,4.36,52.55,27.84,4,6,2
17797,4.62,59.6,35,6.02,54.15,28.98,3,5,4
18263,4.74,60.4,37,6.56,54.7,29.27,2,4,7
13043,4,60,36,4.23,52.45,27.91,3,6,2
16108,4.27,62.7,37,5.03,53.12,28.2,2,4,2
11012,3.42,62.6,36,3.31,51.45,27.14,3,0,3
932,2.69,62.5,40.5,2.3,50.43,26.52,4,0,4
8951,3.88,59.6,38,3.85,52.09,27.72,4,3,6
17166,4.51,60.9,33,5.69,53.84,28.72,1,6,4
8800,3.51,60.9,36,3.37,51.47,27.29,2,2,3
9841,3.96,62.4,39,4.25,52.38,27.74,4,5,5
17503,4.49,60.7,39,5.52,53.65,28.62,4,6,1
17895,4.68,61.2,39,6.27,54.45,29.07,4,5,3
18216,4.72,60.7,38,6.44,54.57,29.18,4,2,7
17932,4.7,61.8,40,6.39,54.51,29.1,4,3,7
18266,4.7,62.3,41,6.37,54.5,29.07,4,1,6
15713,4,63.2,37,4.41,52.51,27.78,1,2,0
10221,4.01,61.3,40,4.3,52.49,27.86,3,4,5
15244,4.11,58.8,36,4.46,52.66,28.12,3,6,1
17850,4.67,61.4,39,6.23,54.36,29.02,4,5,6
18021,4.7,61.5,39,6.37,54.56,29.12,4,4,3
11529,3,58.7,29,2.44,50.71,26.96,0,4,0
10003,3.51,60.1,36,3.36,51.54,27.37,3,3,1
12026,3.99,64.6,37,4.52,52.62,27.76,1,6,4
11126,3.96,59.1,38,4.07,52.24,27.86,4,4,3
4108,2.99,61.9,35,2.62,50.84,26.79,2,1,1
7828,3.95,61,38,4.19,52.26,27.78,4,4,7
16843,4.51,67.6,38,5.79,54.06,28.49,0,6,5
17423,4.63,61.8,39,6.11,54.24,28.93,4,6,6
16871,4.48,61.3,39,5.53,53.67,28.6,4,6,4
17575,4.47,61,38,5.52,53.63,28.6,2,2,2
7889,3.43,59.6,36,3.07,51.29,27.25,3,6,1
15312,4.28,63.4,37,5.06,53.2,28.19,2,5,5
16478,4.3,63.6,41,5.09,53.29,28.22,1,4,2
14563,4.11,62.5,40,4.57,52.69,27.93,4,3,2
17995,4.69,62.8,36,6.37,54.57,29.07,3,3,4
14580,3.99,60.5,39,4.21,52.33,27.84,4,2,1
17505,4.63,59.1,37,6,54.13,28.99,1,5,7
2123,3,61.7,35,2.65,50.88,26.83,3,1,3
16459,4.3,62.9,37,5.08,53.28,28.25,3,2,2
